Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
PACA_AU_seq_SA410566	0.02502787206581056	0.00000000000000000	0.05861984893906970	0.04523789216261048	0.00000000000000000	0.29306399665080901	0.00000000000000000	0.00000000000000000	0.00564001871564456	0.00000000000000000	0.00000000000000000	0.04237563852266436	0.02002014818716385	0.05519670629547179	0.02484876345344082	0.32329351031571518	0.04284257637636777	0.01008088241509594	0.04297971650718200	0.00000000000000000	0.00234139285646212	0.00843103653649196	0.00000000000000000	0.62145878237919916	0.80676714098110602
PACA_AU_seq_SA410742	0.00636121093992742	0.00902123464492668	0.09211928411643379	0.05332853747767034	0.00000000000000000	0.23131755116000371	0.00829882608977629	0.01244467741218954	0.00000000000000000	0.00000000000000000	0.02020299555272705	0.00520040255121415	0.01713141011455016	0.11463871025290097	0.04681445816809583	0.28656496170749118	0.00352217692161895	0.01406980522775147	0.01229811688239178	0.03340923101730889	0.02414015784728019	0.00911625191574185	0.00000000000000000	0.60339425931380086	0.81661556730977169
PACA_AU_seq_SA410750	0.01832205154296087	0.01622025204334437	0.08213010864304190	0.03238881255287310	0.00000000000000000	0.24961912999553218	0.00000000000000000	0.00000000000000000	0.00275120300283373	0.00000000000000000	0.00000000000000000	0.05731447424453263	0.03122759283649422	0.11899171203970087	0.02203034847421350	0.23646938211284679	0.00748035377874507	0.01457668471338627	0.06351347700795058	0.00000000000000000	0.01590850502360832	0.03105591198793566	0.00000000000000000	0.59463408125742767	0.82377399523327421
PACA_AU_seq_SA410758	0.01027853949729148	0.02729664709664507	0.15207038812099138	0.01383912796506068	0.03685003408154248	0.23170481136627366	0.00790445857340014	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.04707665223348979	0.00000000000000000	0.01872436238810760	0.08484966187233942	0.00542060945445454	0.27333373561895441	0.00985846453994654	0.01905531641404564	0.05560784858930370	0.00000000000000000	0.00092932446195994	0.00520001772619345	0.00000000000000000	0.49650550890756362	0.87328723932156982
PACA_AU_seq_SA410763	0.03037939586406348	0.00000000000000000	0.05873485288509629	0.07529612609981975	0.00000000000000000	0.25602449528831767	0.00472076664924362	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.06075276983622119	0.02367486400239694	0.08225791795957657	0.04785575841384009	0.30551571419183304	0.01670344750332464	0.00000000000000000	0.01779465179906072	0.00681655600587472	0.00140432247650438	0.01206836102482673	0.00000000000000000	0.79576234035016935	0.70396921346476582
PACA_AU_seq_SA410859	0.02937019889734289	0.00000000000000000	0.05383308079375293	0.00666617970549821	0.00000000000000000	0.25853985644648547	0.00000000000000000	0.01364868686946131	0.00000000000000000	0.00000000000000000	0.01751470588208307	0.04157838614640015	0.01002297822875140	0.13154634860411440	0.01999934181473660	0.22899814422174136	0.00474018327261995	0.03521150953852218	0.07332626158181853	0.01118875058610109	0.01747732896194570	0.04633805844862474	0.00000000000000000	0.66168025603628333	0.78711962755602083
PACA_AU_seq_SA410883	0.04056024106294560	0.00000000000000000	0.09942048225006409	0.01908234615049094	0.00000000000000000	0.22802265895904208	0.00787011544753965	0.00753432116056936	0.00056302353340373	0.00000000000000000	0.01709452021325197	0.01453812872602575	0.04205087770019702	0.04879334775917041	0.02073522804448151	0.27486102684107150	0.02507988393917816	0.05755071051995159	0.08308877724656105	0.00000000000000000	0.00000000000000000	0.01315431044605555	0.00000000000000000	0.65582283936237629	0.80026088276682339
PACA_AU_seq_SA410899	0.02243436197111898	0.00000000000000000	0.05941493066314074	0.01366098238490973	0.00000000000000000	0.24600603063608212	0.00000000000000000	0.01442457584407966	0.00340070668881536	0.00000000000000000	0.00907909664821092	0.02532321143612522	0.02564927901433295	0.13121105487432388	0.00386849140027776	0.29793616537518836	0.00000000000000000	0.06556342412169304	0.04073578283314807	0.02639776876570221	0.00000000000000000	0.01489413734285123	0.00000000000000000	0.66882243953910581	0.77854760545789825
PACA_AU_seq_SA411189	0.02603515064338884	0.00000000000000000	0.05958630951692989	0.00000000000000000	0.00000000000000000	0.22071098224938479	0.00225852395146685	0.02158461456566997	0.00000000000000000	0.00000000000000000	0.06855776358416250	0.00805485309629003	0.00000000000000000	0.21522643662231625	0.02388692276245511	0.28018031918904440	0.00000000000000000	0.01041951922651744	0.04877140266170629	0.01076416353764991	0.00396303839301761	0.00000000000000000	0.00000000000000000	0.74119720832845604	0.72648629018944189
PACA_AU_seq_SA411209	0.04048752733803553	0.00000000000000000	0.03287378031654839	0.09642503495294868	0.00000000000000000	0.21004614940889565	0.00732796682149025	0.01824326872434607	0.01173339650178881	0.00000000000000000	0.01813811655875534	0.01664409803094252	0.03808912632511222	0.05199518890730340	0.01082239109653664	0.31004335111523118	0.00715952719130481	0.00687457570506992	0.10858102460175345	0.00000000000000000	0.00125390821673880	0.01326156818719844	0.00000000000000000	0.72167123756888230	0.75520147535448434
PACA_AU_seq_SA411241	0.01232746869314240	0.00000000000000000	0.04343581764629131	0.00000000000000000	0.00000000000000000	0.28348174707004420	0.00992643980880184	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01876576827129064	0.01044716744974549	0.08994519276556423	0.06072531182994238	0.00538297723761608	0.32405500763563228	0.03029071919413800	0.02748112388880631	0.08308886202549738	0.00000000000000000	0.00000000000000000	0.00064639648348748	0.00000000000000000	0.79137320219963936	0.71327016988890468
PACA_AU_seq_SA411305	0.03393271611362297	0.00000000000000000	0.02823646416364257	0.02069092569660394	0.00000000000000000	0.17264316335438495	0.00000000000000000	0.01770125193816912	0.02356725911783669	0.00000000000000000	0.00484038966487941	0.01951353967066769	0.01637833055868044	0.19011732528523412	0.01000448559333540	0.33073148106049555	0.01824008801099792	0.01190552482950735	0.05067074548152026	0.02102132622037034	0.01707154070739538	0.01273344253265574	0.00000000000000000	0.63607786924802623	0.78814734801065300
PACA_AU_seq_SA411397	0.01907246926758589	0.00000000000000000	0.03876777876889182	0.01380328439579663	0.00000000000000000	0.16962551268520440	0.08819504488143724	0.03471882224862424	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.08058207695582166	0.01721360085866334	0.02849148001292736	0.07247396014598025	0.31583737472447743	0.02440725643401320	0.00626174409718790	0.05485079835574724	0.02407691242321125	0.00000000000000000	0.01162188374443025	0.00000000000000000	0.65882243160573339	0.79207666660482967
PACA_AU_seq_SA411406	0.02558842098877271	0.03407338258526380	0.06487181354584871	0.02510691237885885	0.00000000000000000	0.27413878465567842	0.00000000000000000	0.00000000000000000	0.01742001262799728	0.00000000000000000	0.00000000000000000	0.06471526492394124	0.04521566559067759	0.02860006262365962	0.02502369162522037	0.26716040308019473	0.02008820184062315	0.05066318863736579	0.02905505033423491	0.01804256699775942	0.00000000000000000	0.01023657756390341	0.00000000000000000	0.80386242539050856	0.71574766859434547
PACA_AU_seq_SA411578	0.04411001903743220	0.00000000000000000	0.05031199588484051	0.05308099146048632	0.00000000000000000	0.25535212953274261	0.02135474791337153	0.00236724015800404	0.00951578203011538	0.00000000000000000	0.03920795860067576	0.00297274973337300	0.04295757093895199	0.08032041242684201	0.03894012333137310	0.25426694034966918	0.00517656191747159	0.02646066995703748	0.06080412842627437	0.00000000000000000	0.00162884187663943	0.01117113642469953	0.00000000000000000	0.66453345729059465	0.78941788785174172
PACA_AU_seq_SA411721	0.00986907909739011	0.00000000000000000	0.04525525784184504	0.02900818028446374	0.00000000000000000	0.26381692440127824	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02932391064334438	0.02491894568151891	0.08287672772325128	0.00882056020952284	0.33285110862730255	0.03109532209477136	0.03536663451878594	0.09401495815866141	0.00000000000000000	0.00418999857423255	0.00859239214363169	0.00000000000000000	0.69240658459151438	0.76742726226390867
PACA_AU_seq_SA411745	0.02263933639737002	0.00000000000000000	0.09398995277455666	0.03812383583844251	0.00000000000000000	0.26588197520928730	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03073410792473415	0.01800399106881017	0.06362800815370644	0.01163846119064677	0.24871489613617415	0.06893022969230393	0.02129083167354882	0.05262301899075864	0.04393847736132326	0.00000000000000000	0.01986287758833726	0.00000000000000000	0.68373292792621099	0.78213635667853765
PACA_AU_seq_SA411769	0.01101980703874393	0.00361607288998452	0.05806149131808935	0.00400361227935853	0.00000000000000000	0.28286610680673230	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.06593223480514321	0.01573570216166075	0.11257504444735382	0.00762496055295346	0.28644001236257260	0.00000000000000000	0.02116373615945558	0.00000000000000000	0.12076138044938807	0.00333677009851204	0.00686306863005192	0.00000000000000000	0.69741134897776336	0.76005724675137531
PACA_AU_seq_SA411833	0.02642013833353941	0.00000000000000000	0.08512044718397931	0.09692605029024645	0.00000000000000000	0.25140654051336170	0.03318092240403187	0.00789715488429156	0.00000000000000000	0.03144865152504425	0.00000000000000000	0.00612565569713513	0.00000000000000000	0.07733656682858349	0.06063236804508803	0.26221735905612548	0.00500164663429351	0.00451034637620589	0.00000000000000000	0.02559198245750385	0.00000000000000000	0.02618416977057011	0.00000000000000000	0.78279671562474329	0.71630669807484049
PACA_AU_seq_SA411923	0.01523445448764519	0.00000000000000000	0.08936739765932045	0.02325104676342563	0.00000000000000000	0.13781338759989412	0.00000000000000000	0.02201301467728699	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02490312286114627	0.00000000000000000	0.23856854115984499	0.01244993374454780	0.38085595837956843	0.00000000000000000	0.00061905510406262	0.00000000000000000	0.02572324579491658	0.00000000000000000	0.02920084176834094	0.00000000000000000	0.83146855254169083	0.63608114882449074
PACA_AU_seq_SA412003	0.18903958745480112	0.00000000000000000	0.03343093487433439	0.03788150544586735	0.03564277759074667	0.19575358348071412	0.02004762407703507	0.02822871475998551	0.00791077805750946	0.00000000000000000	0.03108104643396621	0.00000000000000000	0.00000000000000000	0.14439064586336886	0.00030901673200180	0.19128535317817039	0.00000000000000000	0.05736785030567319	0.01876973836679865	0.00000000000000000	0.00000000000000000	0.00886084337902721	0.00000000000000000	0.80143481556633100	0.70344919002453055
PACA_AU_seq_SA412076	0.03379857388494423	0.00000000000000000	0.04199699881960793	0.00000000000000000	0.00000000000000000	0.21316837160763258	0.00000000000000000	0.02062208078452828	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.09463761401635565	0.01327710783696789	0.03351881246184257	0.00448110406840210	0.19529306846340944	0.00000000000000000	0.25158110409308820	0.00000000000000000	0.06022795010504373	0.01653983081287365	0.02085738304530378	0.00000000000000000	0.49967410623087566	0.86652512213239841
PACA_AU_seq_SA518603	0.04999529370773560	0.00000000000000000	0.05989421954808027	0.05842124062856465	0.00000000000000000	0.24883267615915988	0.00000000000000000	0.00567281826551167	0.01060321410341552	0.00000000000000000	0.02727757397512589	0.01851980916143585	0.04180305487367964	0.10410396909410945	0.01817370321475479	0.25955831508277899	0.00323092530841341	0.01147485118465759	0.06621134224307894	0.00282506109010532	0.01001720094128691	0.00338473141810565	0.00000000000000000	0.69859744528482193	0.76908621918619369
PACA_AU_seq_SA518615	0.03146200835534806	0.00000000000000000	0.08267576992705276	0.01084333374549582	0.00000000000000000	0.21797302891519893	0.01149366214966812	0.00000000000000000	0.00170525770938785	0.00000000000000000	0.01545334571299049	0.00490884816709755	0.28396869004263520	0.00427804556545737	0.00000000000000000	0.19629249307241114	0.00745662613161583	0.02379573042508868	0.10694150303343058	0.00000000000000000	0.00075165704712165	0.00000000000000000	0.00000000000000000	0.81832854817376666	0.69827631742837482
PACA_AU_seq_SA518633	0.01884299810928717	0.00000000000000000	0.04828144531345524	0.01799224797586145	0.00000000000000000	0.15521293281938595	0.04177010859398522	0.04036704894129686	0.00000000000000000	0.00000000000000000	0.00155494332629022	0.04970793780469110	0.00229019258447911	0.19345598796116040	0.02074710377213808	0.26230316442446394	0.00000000000000000	0.05876732769426966	0.00000000000000000	0.04314512170980728	0.00401314845578176	0.04154829051364653	0.00000000000000000	0.74190453602820938	0.72818846409945037
PACA_AU_seq_SA518665	0.04981726203041012	0.00000000000000000	0.07704563161916356	0.00189740687097308	0.00000000000000000	0.20001895254862809	0.00914694583434086	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00751873893102636	0.03194717001483874	0.01259250734222929	0.09625706584087590	0.01303117194230627	0.29373742151010407	0.00000000000000000	0.06338255199090172	0.12851096661670869	0.00000000000000000	0.00000000000000000	0.01509620690749314	0.00000000000000000	0.63845057371641489	0.80296344663500085
PACA_AU_seq_SA518689	0.02619140578781604	0.00000000000000000	0.07280890193745662	0.02196022155449065	0.00000000000000000	0.38044216297515310	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01183058628034254	0.03094172188003337	0.06212909754756999	0.00377816173021490	0.21200809315470753	0.00000000000000000	0.03844957315389639	0.13946007399831889	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.72411585590359051	0.75446343211167977
PACA_AU_seq_SA518695	0.05047821241043536	0.00000000000000000	0.03769137982612835	0.02323533742408197	0.00000000000000000	0.27926962969245983	0.00339225113985585	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01421904594058162	0.01104462180050371	0.04231034703857435	0.06875532185285972	0.01551816892012664	0.28363741984406515	0.04113584284936604	0.00968516808968278	0.11806101090771946	0.00000000000000000	0.00000000000000000	0.00156624226355923	0.00000000000000000	0.62053461380266095	0.81101134475234704
PACA_AU_seq_SA518704	0.01308641585261512	0.00000000000000000	0.05732495126931375	0.00000000000000000	0.00000000000000000	0.18725822707073764	0.00441563590373184	0.02414407351508810	0.00000000000000000	0.00000000000000000	0.01474759490351674	0.02613307961984915	0.00272507038519674	0.07831928897989553	0.01819437249571680	0.27348657126153858	0.00887284769597720	0.00637034400672146	0.25996196859620618	0.00000000000000000	0.00000000000000000	0.02495955844389508	0.00000000000000000	0.70206091905697365	0.75860920939255616
PACA_AU_seq_SA518712	0.01648398490073581	0.00000000000000000	0.11558182956758763	0.03832411032316695	0.00000000000000000	0.18183172628193775	0.01248918061041493	0.02024116488226621	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.04056300660719733	0.03409817320120695	0.05887992912564521	0.03961231570333115	0.26715291291402610	0.01921755241797522	0.04750590668424422	0.06424212977583071	0.02745285047278224	0.00047939890827568	0.01584382762337590	0.00000000000000000	0.79005806903491649	0.73058962053368914
PACA_AU_seq_SA518716	0.02124248458003029	0.00000000000000000	0.09718424398830000	0.17829917018201211	0.00000000000000000	0.22288834591166298	0.03058010988147824	0.01604989307340664	0.00235077085759405	0.00000000000000000	0.00000000000000000	0.00740597977644701	0.01057744383706284	0.03000671354492766	0.03890111170149720	0.22885182525612638	0.02335469181305908	0.01059715142709881	0.08000378463886688	0.00000000000000000	0.00000000000000000	0.00170627953042991	0.00000000000000000	0.82239208899940353	0.70180568066865567
PACA_AU_seq_SA518724	0.01215943749435756	0.03483603170541277	0.08656913889353661	0.00000000000000000	0.00000000000000000	0.23034173567466107	0.00000000000000000	0.00162915447016788	0.00000000000000000	0.00000000000000000	0.00239605017358707	0.05487977009309767	0.03059551043422019	0.12588947071346077	0.00028299740693201	0.28606270535761058	0.00105388600937270	0.03680914635929167	0.05726912318938172	0.00000000000000000	0.01066627687990817	0.02855956514500154	0.00000000000000000	0.58075549107780811	0.82909692170465688
PACA_AU_seq_SA518750	0.05469198425546282	0.00000000000000000	0.12172599241871668	0.04070849479980568	0.00000000000000000	0.29307015695497995	0.00000000000000000	0.00922420079079177	0.00000000000000000	0.00000000000000000	0.03886976628329974	0.00372722516473693	0.02860699388874949	0.00000000000000000	0.00399773448624819	0.33000515078156412	0.00000000000000000	0.01328355579376826	0.06067496094411202	0.00141378343776448	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.55040485180510745	0.84671191405829338
PACA_AU_seq_SA518765	0.03314264981718643	0.00000000000000000	0.06599197995364131	0.03325179977754830	0.00000000000000000	0.19987604595230782	0.00000000000000000	0.02048078654024627	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.04538115448215271	0.00907138012680808	0.06616817367094882	0.04361482441039317	0.37605540871387116	0.00000000000000000	0.04019480506863952	0.03196063461545999	0.00041644949875255	0.00000000000000000	0.03439390737204383	0.00000000000000000	0.53676820168621409	0.84905288208834817
PACA_AU_seq_SA518806	0.01753317406377205	0.00493147547118828	0.08831170064067806	0.00478465393685215	0.00000000000000000	0.26390166991996994	0.00000000000000000	0.00868914703797736	0.01133358329927380	0.00000000000000000	0.00000000000000000	0.06302720849696114	0.02936995829994710	0.16456336927548407	0.00105314369461887	0.23821609266795882	0.00000000000000000	0.03689400535005468	0.00065092397869596	0.04714236438650295	0.00000000000000000	0.01959752948006481	0.00000000000000000	0.67104876625749699	0.77656332057152555
PACA_AU_seq_SA518817	0.00934125730405608	0.01413369698180617	0.05209353066558699	0.00000000000000000	0.00000000000000000	0.26449758910937721	0.00000000000000000	0.00000000000000000	0.02569122519716762	0.00000000000000000	0.00000000000000000	0.05652907689470815	0.07199650831518409	0.25015531361892002	0.00614124480453960	0.21236630998413228	0.00000000000000000	0.01761008267503872	0.00436812786643772	0.01507603658304529	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.78149452071287129	0.69343140871558306
PACA_AU_seq_SA518854	0.01840523791829303	0.00000000000000000	0.05258280197139444	0.02862416880955269	0.00000000000000000	0.21981614938617608	0.01136365635674431	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01627991290693660	0.00930888011904268	0.02119149523065634	0.15122484575560943	0.01087527796564920	0.27301988441018776	0.01324947879937792	0.04119121757979330	0.08051352901166632	0.00627823587543326	0.00819871544268217	0.03787651246080435	0.00000000000000000	0.75316150475113952	0.73014528814020785
PACA_AU_seq_SA518868	0.08219741159881785	0.04124049000612073	0.05943440147139023	0.09145580198584748	0.00000000000000000	0.20168940805621630	0.03637773993567723	0.02699030444421698	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02488215314638250	0.00762146069822682	0.11232159397175884	0.04073592011633741	0.21112352097995779	0.00171904213836954	0.00293336700721845	0.01157560754661557	0.00109299066204538	0.01103477734185961	0.03557400889294125	0.00000000000000000	0.80151400474402945	0.71089135029516770
PACA_AU_seq_SA518878	0.00000000000000000	0.01941893944753937	0.07003100489265966	0.01689426366758693	0.00000000000000000	0.23062904981904753	0.00000000000000000	0.00000000000000000	0.00636735021971683	0.00000000000000000	0.00000000000000000	0.06222559987304697	0.01025967082144856	0.11216770144605788	0.00373489030488498	0.21851836902575705	0.01965753777959314	0.01738104462871383	0.15919856694316126	0.00000000000000000	0.00000000000000000	0.05351601113078606	0.00000000000000000	0.57877171415133266	0.83116432733449230
PACA_AU_seq_SA528676	0.00000000000000000	0.07232237844660534	0.05358360366578441	0.05431537269442428	0.01235189844900663	0.44637040512026532	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.07210965676336535	0.00000000000000000	0.05077173088003183	0.01371388622454620	0.00000000000000000	0.07198117452051757	0.00053739556189289	0.11238588755299395	0.03042301461149528	0.00000000000000000	0.00000000000000000	0.00913359550907074	0.00400000000000000	0.24489570958057480	0.99485383292258855
PACA_AU_seq_SA528677	0.02669125618024851	0.00000000000000000	0.22254430894848085	0.07234115145233032	0.06436787171406615	0.10955011776859415	0.00000000000000000	0.03693012594582420	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.05388493584731073	0.03398739695628549	0.09713883160502869	0.00000000000000000	0.16607477868868642	0.00271282460598241	0.04936522603977882	0.00000000000000000	0.03904775126561499	0.01219660519522422	0.01316681778654413	0.00000000000000000	0.46660880042002384	0.88688908781819575
PACA_AU_seq_SA528679	0.04876095415166019	0.00000000000000000	0.18529259826642921	0.02958544640898564	0.00000000000000000	0.20986153191919432	0.00319128598727355	0.06003788959368338	0.00000000000000000	0.00000000000000000	0.05159074573896494	0.00446570921640922	0.05820110911573506	0.06099842800195132	0.00000000000000000	0.17383794037247138	0.00000000000000000	0.07948110219708793	0.00000000000000000	0.02784054806005353	0.00224731405897723	0.00460739691112315	0.00000000000000000	0.59867595119760331	0.82795589931241897
PACA_AU_seq_SA528687	0.01671128585324267	0.01845112530662554	0.07288212084887723	0.03790715139879910	0.00000000000000000	0.14298035368753059	0.00000000000000000	0.00000000000000000	0.00147401150196477	0.00000000000000000	0.00195440952405285	0.01300597834952323	0.02738817666027788	0.33742407410683478	0.01949511560646377	0.26985336176672370	0.00000000000000000	0.00000000000000000	0.00474852464456387	0.03572431074452017	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.89836664204669014	0.56545213966996788
PACA_AU_seq_SA528695	0.02728872037390474	0.00000000000000000	0.13560515344269483	0.02130972539725345	0.00000000000000000	0.19091609188779385	0.00000000000000000	0.02215470026012790	0.00000000000000000	0.00000000000000000	0.04735089551713521	0.01436380475404903	0.01427521345246185	0.14483258197071300	0.00777192201421798	0.25007370352348313	0.00000000000000000	0.05964559978553452	0.04854710622073454	0.00468416064337640	0.00000000000000000	0.01118062075651950	0.00000000000000000	0.60616858140976138	0.81802565940944205
PACA_AU_seq_SA528711	0.04764063953096864	0.00000000000000000	0.04220275223029211	0.00000000000000000	0.00000000000000000	0.27130300076554292	0.00996341435985959	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03577659665347840	0.00000000000000000	0.05471820603698289	0.00857270118660169	0.01318636084489375	0.27437633678707879	0.04411693755655609	0.01122400081274357	0.17115377692051487	0.00000000000000000	0.00000000000000000	0.01576527631448650	0.00000000000000000	0.67262787547945024	0.78785736761452296
PACA_AU_seq_SA528755	0.03522660674755950	0.00000000000000000	0.05164592483893326	0.04362110200205432	0.00000000000000000	0.21009854328380162	0.00000000000000000	0.01294211505857586	0.01077321641836071	0.00000000000000000	0.00292846649899932	0.03666740551151829	0.03860070838335781	0.08383507432500285	0.01567369687771960	0.32525787577050702	0.00337829057449318	0.04188742717985027	0.06446651581062379	0.00000000000000000	0.00000000000000000	0.02299703071864269	0.00000000000000000	0.66193148006129199	0.78620711844017255
